system:index,B1,B2,B3,B4,B5,Latitude,Longitude,Pixel-Y,class,﻿Pixel-X,.geo
000000000000000000a2,0.0229,0.0308,0.0386,0.0081,0.005,49.74136267,-124.882531,8202.5,spawn,9666.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000a3,0.0229,0.0315,0.0393,0.0094,0.005,49.74135774,-124.8823926,8202.5,spawn,9667.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000ac,0.0265,0.0326,0.0439,0.0072,0.005,49.74131337,-124.8811467,8202.5,spawn,9676.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000ad,0.0265,0.0318,0.0446,0.0079,0.005,49.74130844,-124.8810083,8202.5,spawn,9677.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000c1,0.0221,0.0296,0.0365,0.0074,0.005,49.74128281,-124.8828155,8203.5,spawn,9664.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000c2,0.0221,0.0294,0.0378,0.0067,0.005,49.74127788,-124.8826771,8203.5,spawn,9665.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000c3,0.0229,0.0289,0.0384,0.0072,0.005,49.74127295,-124.8825386,8203.5,spawn,9666.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000c4,0.0229,0.0301,0.0399,0.009,0.005,49.74126803,-124.8824002,8203.5,spawn,9667.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000cd,0.0265,0.0318,0.0444,0.0087,0.005,49.74122366,-124.8811543,8203.5,spawn,9676.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000ce,0.0265,0.0331,0.0442,0.0081,0.005,49.74121873,-124.8810159,8203.5,spawn,9677.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000111,0.0227,0.0266,0.0346,0.0074,0.005,49.74100875,-124.8826999,8206.5,spawn,9665.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000086b,0.0233,0.0332,0.0472,0.0098,0.005,49.69295911,-124.8475119,8726.5,spawn,9948.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000086c,0.0233,0.0331,0.045,0.0082,0.005,49.69295414,-124.8473736,8726.5,spawn,9949.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000890,0.0233,0.0308,0.0476,0.0103,0.005,49.6928694,-124.8475195,8727.5,spawn,9948.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000891,0.0233,0.0298,0.0458,0.0081,0.005,49.69286443,-124.8473813,8727.5,spawn,9949.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000028,0.0238,0.0304,0.0433,0.0081,0.0051,49.74179644,-124.8820777,8197.5,spawn,9669.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000039,0.023,0.0292,0.0398,0.0067,0.0051,49.74171659,-124.8823622,8198.5,spawn,9667.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004e,0.023,0.0254,0.0368,0.0093,0.0051,49.7416318,-124.8825082,8199.5,spawn,9666.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004f,0.023,0.0308,0.0406,0.0082,0.0051,49.74162687,-124.8823698,8199.5,spawn,9667.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000009c,0.0208,0.024,0.0351,0.0067,0.0051,49.74139223,-124.8833616,8202.5,spawn,9660.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000009d,0.0208,0.027,0.0352,0.0067,0.0051,49.74138731,-124.8832232,8202.5,spawn,9661.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000bd,0.0208,0.0245,0.0346,0.0067,0.0051,49.74130252,-124.8833692,8203.5,spawn,9660.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000be,0.0208,0.0256,0.0309,0.0064,0.0051,49.7412976,-124.8832308,8203.5,spawn,9661.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000dc,0.0215,0.0246,0.0332,0.0071,0.0051,49.74120296,-124.88310241699219,8204.5,spawn,9662.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000dd,0.0215,0.0275,0.0357,0.0097,0.0051,49.74119803,-124.8829615,8204.5,spawn,9663.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000e0,0.0231,0.0263,0.0396,0.0076,0.0051,49.74118324,-124.8825462,8204.5,spawn,9666.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000e1,0.0231,0.0298,0.0399,0.0076,0.0051,49.74117831,-124.8824078,8204.5,spawn,9667.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000f7,0.0215,0.0243,0.035,0.0089,0.0051,49.74111324,-124.8831076,8205.5,spawn,9662.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000f8,0.0215,0.0244,0.0357,0.0078,0.0051,49.74110832,-124.8829691,8205.5,spawn,9663.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000fb,0.0231,0.0269,0.0378,0.007,0.0051,49.74109353,-124.8825538,8205.5,spawn,9666.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000fc,0.0231,0.0296,0.0396,0.0072,0.0051,49.7410886,-124.8824154,8205.5,spawn,9667.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000002,0.0278,0.0365,0.0478,0.0089,0.0052,49.74211585,-124.8809398,8193.5,spawn,9677.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001d,0.026,0.029,0.0424,0.0097,0.0052,49.74186151,-124.8813779,8196.5,spawn,9674.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001e,0.026,0.0346,0.0448,0.0089,0.0052,49.74185658,-124.8812395,8196.5,spawn,9675.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002d,0.026,0.0313,0.0436,0.0079,0.0052,49.74177179,-124.8813855,8197.5,spawn,9674.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002e,0.026,0.0357,0.0465,0.0078,0.0052,49.74176686,-124.8812471,8197.5,spawn,9675.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000007e,0.0208,0.0256,0.0339,0.0072,0.0052,49.74147702,-124.8832156,8201.5,spawn,9661.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000011a,0.0256,0.0309,0.0411,0.0098,0.0052,49.74096439,-124.88145446777344,8206.5,spawn,9674.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000011b,0.0256,0.0318,0.0436,0.0089,0.0052,49.74095946,-124.8813156,8206.5,spawn,9675.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000012f,0.0256,0.0306,0.042,0.01,0.0052,49.74087467,-124.8814616,8207.5,spawn,9674.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000130,0.0256,0.0338,0.0434,0.0085,0.0052,49.74086974,-124.8813232,8207.5,spawn,9675.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000869,0.0276,0.0384,0.0568,0.0102,0.0052,49.69296904,-124.8477885,8726.5,spawn,9946.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000086a,0.0276,0.0347,0.052,0.01,0.0052,49.69296408,-124.8476502,8726.5,spawn,9947.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000088e,0.0276,0.0389,0.054,0.0111,0.0052,49.69287933,-124.8477961,8727.5,spawn,9946.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000088f,0.0276,0.035,0.0528,0.0099,0.0052,49.69287437,-124.8476578,8727.5,spawn,9947.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003c,0.0244,0.0297,0.0406,0.009,0.0053,49.7417018,-124.8819469,8198.5,spawn,9670.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003d,0.0244,0.0304,0.0419,0.0075,0.0053,49.74169687,-124.8818084,8198.5,spawn,9671.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000040,0.0257,0.0276,0.0437,0.0056,0.0053,49.74168208,-124.8813931,8198.5,spawn,9674.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000041,0.0257,0.0304,0.0442,0.0077,0.0053,49.74167715,-124.8812547,8198.5,spawn,9675.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000052,0.0244,0.0285,0.0416,0.0093,0.0053,49.74161209,-124.8819545,8199.5,spawn,9670.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000053,0.0244,0.035,0.0439,0.0087,0.0053,49.74160716,-124.8818161,8199.5,spawn,9671.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000056,0.0257,0.0326,0.045,0.0068,0.0053,49.74159237,-124.8814008,8199.5,spawn,9674.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000057,0.0257,0.0336,0.043,0.0079,0.0053,49.74158744,-124.8812623,8199.5,spawn,9675.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000069,0.0237,0.0292,0.0414,0.0079,0.0053,49.74153223,-124.882239,8200.5,spawn,9668.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006a,0.0237,0.0326,0.0411,0.0083,0.0053,49.74152731,-124.8821005,8200.5,spawn,9669.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000075,0.0279,0.0345,0.0498,0.0102,0.0053,49.74147308,-124.8805778,8200.5,spawn,9680.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000076,0.0279,0.0385,0.0484,0.0098,0.0053,49.74146815,-124.8804393,8200.5,spawn,9681.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000085,0.0237,0.031,0.0401,0.0087,0.0053,49.74144252,-124.8822466,8201.5,spawn,9668.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000086,0.0237,0.0324,0.0412,0.0091,0.0053,49.74143759,-124.8821081,8201.5,spawn,9669.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000091,0.0279,0.035,0.0471,0.0079,0.0053,49.74138336,-124.8805854,8201.5,spawn,9680.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000092,0.0279,0.0399,0.0509,0.0093,0.0053,49.74137843,-124.8804469,8201.5,spawn,9681.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000142,0.026,0.0317,0.0452,0.0079,0.0053,49.7407751,-124.8811924,8208.5,spawn,9676.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000143,0.026,0.0324,0.0437,0.0079,0.0053,49.74077017,-124.8810539,8208.5,spawn,9677.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000144,0.0266,0.0339,0.0445,0.009,0.0053,49.74076524,-124.8809155,8208.5,spawn,9678.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000145,0.0266,0.033,0.0467,0.01,0.0053,49.74076031,-124.8807771,8208.5,spawn,9679.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000151,0.026,0.0322,0.0443,0.0065,0.0053,49.74068539,-124.8812026977539,8209.5,spawn,9676.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000152,0.026,0.0304,0.0448,0.0083,0.0053,49.74068046,-124.8810615,8209.5,spawn,9677.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000153,0.0266,0.0337,0.0474,0.009,0.0053,49.74067553,-124.8809231,8209.5,spawn,9678.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000154,0.0266,0.0341,0.0465,0.0086,0.0053,49.7406706,-124.8807847,8209.5,spawn,9679.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000160,0.0269,0.035,0.0504,0.0095,0.0053,49.74057596,-124.8806539,8210.5,spawn,9680.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000161,0.0269,0.037,0.0478,0.0101,0.0053,49.74057103,-124.8805154,8210.5,spawn,9681.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000168,0.0269,0.0349,0.0488,0.0097,0.0053,49.74048624,-124.8806615,8211.5,spawn,9680.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000169,0.0269,0.0373,0.0506,0.0105,0.0053,49.74048131,-124.880523,8211.5,spawn,9681.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008b3,0.0284,0.0399,0.0559,0.0106,0.0053,49.69278963,-124.8478038,8728.5,spawn,9946.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008b4,0.0284,0.0347,0.0552,0.01,0.0053,49.69278466,-124.8476655,8728.5,spawn,9947.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008d7,0.0284,0.0406,0.0592,0.0106,0.0053,49.69269992,-124.8478114,8729.5,spawn,9946.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008d8,0.0284,0.034,0.0552,0.0095,0.0053,49.69269495,-124.8476732,8729.5,spawn,9947.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000000,0.0288,0.0377,0.0472,0.0103,0.0054,49.7421957,-124.8806553,8192.5,spawn,9679.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000003,0.0288,0.0371,0.047,0.0096,0.0054,49.74211092,-124.8808014,8193.5,spawn,9678.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000004,0.0288,0.0389,0.0494,0.0093,0.0054,49.74210599,-124.8806629,8193.5,spawn,9679.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000027,0.0287,0.0388,0.0517,0.0108,0.0054,49.7418122,-124.8799936,8196.5,spawn,9684.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000037,0.0287,0.0358,0.0507,0.0104,0.0054,49.74172249,-124.8800012,8197.5,spawn,9684.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000038,0.0287,0.0395,0.0509,0.0105,0.0054,49.74171756,-124.8798628,8197.5,spawn,9685.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000044,0.0275,0.0346,0.0478,0.0087,0.0054,49.74166236,-124.8808394,8198.5,spawn,9678.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000045,0.0275,0.0344,0.0488,0.0081,0.0054,49.74165743,-124.880701,8198.5,spawn,9679.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005a,0.0275,0.0372,0.0471,0.0077,0.0054,49.74157265,-124.880847,8199.5,spawn,9678.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005b,0.0275,0.0348,0.0476,0.0079,0.0054,49.74156772,-124.8807086,8199.5,spawn,9679.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006b,0.0243,0.0294,0.043,0.0096,0.0054,49.74152238,-124.8819621,8200.5,spawn,9670.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006c,0.0243,0.0312,0.0435,0.0082,0.0054,49.74151745,-124.8818237,8200.5,spawn,9671.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000087,0.0243,0.0334,0.043,0.0091,0.0054,49.74143266,-124.8819697,8201.5,spawn,9670.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000088,0.0243,0.0294,0.0418,0.0078,0.0054,49.74142773,-124.8818313,8201.5,spawn,9671.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000ae,0.0271,0.0338,0.0458,0.0087,0.0055,49.74130351,-124.8808698,8202.5,spawn,9678.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000af,0.0271,0.0382,0.0492,0.0096,0.0055,49.74129858,-124.8807314,8202.5,spawn,9679.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000cf,0.0271,0.0338,0.0464,0.0067,0.0055,49.7412138,-124.8808775,8203.5,spawn,9678.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000d0,0.0271,0.0345,0.048,0.0094,0.0055,49.74120887,-124.880739,8203.5,spawn,9679.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000162,0.0279,0.0385,0.0496,0.0102,0.0055,49.7405661,-124.880377,8210.5,spawn,9682.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000163,0.0279,0.0374,0.0528,0.0093,0.0055,49.74056116,-124.8802386,8210.5,spawn,9683.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000016a,0.0279,0.0378,0.052,0.0101,0.0055,49.74047638,-124.8803846,8211.5,spawn,9682.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000016b,0.0279,0.0356,0.0502,0.0102,0.0055,49.74047145,-124.8802462,8211.5,spawn,9683.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000007b,0.0295,0.0388,0.0528,0.0094,0.0056,49.74144349,-124.8797472,8200.5,spawn,9686.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000007c,0.0295,0.0374,0.0505,0.0087,0.0056,49.74143856,-124.8796087,8200.5,spawn,9687.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000097,0.0295,0.0364,0.0527,0.0087,0.0056,49.74135378,-124.8797548,8201.5,spawn,9686.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000098,0.0295,0.0372,0.0522,0.0083,0.0056,49.74134884,-124.8796164,8201.5,spawn,9687.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000a8,0.0251,0.03,0.0402,0.0078,0.0056,49.74133309,-124.8817004,8202.5,spawn,9672.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000a9,0.0251,0.0298,0.0423,0.0079,0.0056,49.74132816,-124.881562,8202.5,spawn,9673.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000b2,0.0286,0.0378,0.0488,0.0097,0.0056,49.74128379,-124.8803161,8202.5,spawn,9682.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000b3,0.0286,0.0378,0.0503,0.0113,0.0056,49.74127886,-124.8801777,8202.5,spawn,9683.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000c9,0.0251,0.0322,0.041,0.0094,0.0056,49.74124338,-124.881708,8203.5,spawn,9672.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000ca,0.0251,0.0304,0.0407,0.0068,0.0056,49.74123845,-124.8815696,8203.5,spawn,9673.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000d3,0.0286,0.0382,0.0494,0.01,0.0056,49.74119408,-124.8803237,8203.5,spawn,9682.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000d4,0.0286,0.0403,0.0492,0.0104,0.0056,49.74118915,-124.8801853,8203.5,spawn,9683.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000171,0.0293,0.0394,0.051,0.0091,0.0056,49.74037681,-124.8801154,8212.5,spawn,9684.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000b4,0.0294,0.0387,0.0503,0.0106,0.0057,49.74127393,-124.8800393,8202.5,spawn,9684.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000b5,0.0294,0.0382,0.0508,0.0087,0.0057,49.741269,-124.8799008,8202.5,spawn,9685.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000b8,0.0298,0.0408,0.0516,0.0094,0.0057,49.7412542,-124.8794855,8202.5,spawn,9688.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000b9,0.0298,0.036,0.0516,0.0096,0.0057,49.74124927,-124.8793471,8202.5,spawn,9689.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000d5,0.0294,0.0382,0.0511,0.0098,0.0057,49.74118422,-124.8800469,8203.5,spawn,9684.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000d6,0.0294,0.04,0.0538,0.0101,0.0057,49.74117928,-124.8799084,8203.5,spawn,9685.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000d9,0.0298,0.0406,0.0503,0.0098,0.0057,49.74116449,-124.8794931,8203.5,spawn,9688.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000e2,0.0239,0.0301,0.0415,0.0079,0.0057,49.74117339,-124.8822694,8204.5,spawn,9668.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000e3,0.0239,0.0337,0.0438,0.0079,0.0057,49.74116846,-124.8821309,8204.5,spawn,9669.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000e6,0.0251,0.0333,0.0436,0.0101,0.0057,49.74115367,-124.8817157,8204.5,spawn,9672.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000e7,0.0251,0.0298,0.0423,0.0078,0.0057,49.74114874,-124.8815772,8204.5,spawn,9673.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000fd,0.0239,0.0311,0.0417,0.0087,0.0057,49.74108367,-124.882277,8205.5,spawn,9668.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000fe,0.0239,0.0308,0.0396,0.0089,0.0057,49.74107874,-124.8821386,8205.5,spawn,9669.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000101,0.0251,0.0382,0.0479,0.0094,0.0057,49.74106396,-124.8817233,8205.5,spawn,9672.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000102,0.0251,0.03,0.0418,0.0078,0.0057,49.74105903,-124.8815848,8205.5,spawn,9673.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004c,0.0289,0.037,0.0536,0.0096,0.0058,49.74162291,-124.879732,8198.5,spawn,9686.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000062,0.0289,0.0369,0.0546,0.0109,0.0058,49.7415332,-124.8797396,8199.5,spawn,9686.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000063,0.0289,0.0374,0.0496,0.0096,0.0058,49.74152827,-124.8796011,8199.5,spawn,9687.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000c,0.0292,0.0373,0.0496,0.009,0.0059,49.74201135,-124.8805321,8194.5,spawn,9680.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000d,0.0292,0.0363,0.0524,0.0101,0.0059,49.74200642,-124.8803937,8194.5,spawn,9681.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000016,0.0292,0.0368,0.0502,0.0094,0.0059,49.74192164,-124.8805397,8195.5,spawn,9680.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000017,0.0292,0.0378,0.0526,0.0112,0.0059,49.7419167,-124.8804013,8195.5,spawn,9681.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000023,0.0285,0.0368,0.0498,0.0087,0.0059,49.74183192,-124.8805473,8196.5,spawn,9680.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000024,0.0285,0.0377,0.0504,0.0102,0.0059,49.74182699,-124.8804089,8196.5,spawn,9681.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000033,0.0285,0.0376,0.0518,0.009,0.0059,49.74174221,-124.8805549,8197.5,spawn,9680.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000034,0.0285,0.0388,0.0517,0.0094,0.0059,49.74173728,-124.8804165,8197.5,spawn,9681.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000e8,0.0256,0.0306,0.0442,0.0085,0.0059,49.74114381,-124.8814388,8204.5,spawn,9674.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000e9,0.0256,0.0308,0.0433,0.009,0.0059,49.74113888,-124.8813004,8204.5,spawn,9675.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000103,0.0256,0.0312,0.0442,0.0083,0.0059,49.7410541,-124.8814464,8205.5,spawn,9674.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000104,0.0256,0.0288,0.0441,0.007,0.0059,49.74104917,-124.881308,8205.5,spawn,9675.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000164,0.0293,0.0386,0.0544,0.0078,0.0059,49.74055623,-124.8801001,8210.5,spawn,9684.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000165,0.0293,0.0376,0.0528,0.0085,0.0059,49.7405513,-124.8799617,8210.5,spawn,9685.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000016c,0.0293,0.0386,0.0504,0.0097,0.0059,49.74046652,-124.8801077,8211.5,spawn,9684.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000b6,0.03,0.0371,0.054,0.0096,0.006,49.74126406,-124.8797624,8202.5,spawn,9686.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000b7,0.03,0.0414,0.053,0.0097,0.006,49.74125913,-124.879624,8202.5,spawn,9687.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000d7,0.03,0.04,0.054,0.009,0.006,49.74117435,-124.87976837158203,8203.5,spawn,9686.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
